Overall rating,Potential,Growth,Age,Age group,Team,Position rank,Position,IMC,Foot,Value,Wage,Goalkeeping,Total stats,Body type,Acceleration type,Classement 23/24,Classement 22/23,Classement 21/22,Classement moyen,Palmares 
0.8378378378378377,0.7333333333333334,0.0,0.4782608695652173,0.5,0.8947368421052632,1.0,0.0,0.5576923076923077,1.0,0.5747873936968485,0.3387470997679814,0.075,0.86,0.1111111111111111,0.25,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.8378378378378377,0.7666666666666666,0.04,0.4347826086956521,0.5,0.7368421052631579,1.0,0.2857142857142857,0.41346153846153855,1.0,0.5647823911955979,0.3387470997679814,0.05,0.9600000000000001,0.1111111111111111,0.0,0.26086956521739135,0.06,0.24390243902439027,0.1695687114920975,0.2
0.8108108108108105,0.833333333333333,0.16,0.26086956521739135,0.0,0.2631578947368421,1.0,0.14285714285714285,0.48076923076923106,1.0,0.5597798899449725,0.29234338747099764,0.05,0.88,0.4444444444444444,0.0,0.21739130434782608,0.22,0.04878048780487806,0.1607286364854005,0.30000000000000004
0.8378378378378377,0.7333333333333334,0.0,0.5217391304347827,0.5,0.10526315789473684,0.0,1.0,0.3461538461538465,1.0,0.5497748874437219,0.408352668213457,0.06250000000000001,0.84,0.4444444444444444,0.0,0.13043478260869565,0.12000000000000001,0.3170731707317073,0.1963568175729976,0.35000000000000003
0.945945945945946,0.8666666666666667,0.0,0.6521739130434783,1.0,0.5789473684210527,0.6666666666666666,0.35714285714285715,0.6153846153846156,1.0,0.5447723861930966,0.2807424593967517,1.0000000000000002,0.38,1.0,0.5,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.8108108108108105,0.7999999999999998,0.12,0.26086956521739135,0.0,0.631578947368421,0.3333333333333333,0.07142857142857142,0.5192307692307694,0.0,0.5447723861930966,0.3039443155452436,0.012499999999999997,0.92,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.5
0.8378378378378377,0.7333333333333334,0.0,0.5217391304347827,0.5,0.05263157894736842,1.0,0.2857142857142857,0.5000000000000002,0.0,0.5397698849424714,0.408352668213457,0.05,0.9800000000000001,0.5555555555555556,0.5,0.043478260869565216,0.02,0.0975609756097561,0.053576212161800155,0.65
0.8918918918918917,0.7999999999999998,0.0,0.6086956521739131,0.5,0.631578947368421,0.6666666666666666,0.35714285714285715,0.6057692307692311,0.0,0.5297648824412207,0.31554524361948955,0.9874999999999999,0.5000000000000001,1.0,0.5,0.0,0.0,0.0,0.0,0.5
0.8108108108108105,0.7999999999999998,0.12,0.34782608695652173,0.5,0.6842105263157895,0.3333333333333333,0.07142857142857142,0.6634615384615385,1.0,0.5147573786893448,0.24593967517401388,0.05,0.7800000000000001,1.0,0.5,0.30434782608695654,0.039999999999999994,0.12195121951219515,0.12510045539780337,1.0
0.7837837837837838,0.7666666666666666,0.12,0.34782608695652173,0.5,0.8947368421052632,1.0,0.0,0.49038461538461564,0.0,0.49474737368684346,0.23433874709976793,0.024999999999999994,0.86,0.2222222222222222,0.5,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.7837837837837838,0.7666666666666666,0.12,0.3913043478260869,0.5,0.5789473684210527,0.0,1.0,0.3173076923076923,1.0,0.4797398699349675,0.24593967517401388,0.024999999999999994,0.82,0.2222222222222222,0.0,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.7567567567567566,0.833333333333333,0.24,0.17391304347826086,0.0,0.631578947368421,0.0,0.5,0.47115384615384603,0.0,0.4747373686843422,0.24593967517401388,0.03749999999999999,0.68,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.5
0.8108108108108105,0.7666666666666666,0.08,0.3913043478260869,0.5,0.5789473684210527,0.3333333333333333,0.07142857142857142,0.6923076923076923,1.0,0.4697348674337169,0.25754060324825984,0.03749999999999999,0.66,0.5555555555555556,0.5,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.7837837837837838,0.7999999999999998,0.16,0.30434782608695654,0.5,0.8947368421052632,0.3333333333333333,0.07142857142857142,0.49038461538461564,0.0,0.4697348674337169,0.22273781902552203,0.03749999999999999,0.7600000000000001,0.5555555555555556,0.5,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.8108108108108105,0.6999999999999997,0.0,0.4347826086956521,0.5,0.5789473684210527,0.0,0.7857142857142857,0.47115384615384603,1.0,0.45972986493246626,0.2807424593967517,0.0,0.86,1.0,0.75,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.8108108108108105,0.6999999999999997,0.0,0.4347826086956521,0.5,0.2631578947368421,1.0,0.0,0.3557692307692306,1.0,0.45972986493246626,0.36194895591647325,0.024999999999999994,0.88,0.4444444444444444,1.0,0.21739130434782608,0.22,0.04878048780487806,0.1607286364854005,0.30000000000000004
