Source,Target,Weight
99,62,0.047619047619047616
99,71,0.047619047619047616
99,94,0.047619047619047616
99,121,0.047619047619047616
99,141,0.047619047619047616
99,152,0.047619047619047616
99,190,0.047619047619047616
99,383,0.047619047619047616
99,440,0.047619047619047616
99,482,0.047619047619047616
99,513,0.047619047619047616
99,559,0.047619047619047616
99,560,0.047619047619047616
99,646,0.047619047619047616
99,694,0.047619047619047616
99,776,0.047619047619047616
99,779,0.047619047619047616
99,913,0.047619047619047616
99,950,0.047619047619047616
99,980,0.047619047619047616
101,23,0.125
101,287,0.125
101,589,0.125
101,595,0.125
101,612,0.125
101,636,0.125
101,637,0.125
101,1057,0.125
102,980,1.0
104,67,0.09090909090909091
104,102,0.09090909090909091
104,173,0.09090909090909091
104,626,0.09090909090909091
104,698,0.09090909090909091
104,822,0.09090909090909091
104,869,0.09090909090909091
104,916,0.09090909090909091
104,1110,0.09090909090909091
104,1165,0.09090909090909091
104,1171,0.09090909090909091
108,79,0.1111111111111111
108,204,0.1111111111111111
108,290,0.1111111111111111
108,391,0.1111111111111111
108,660,0.1111111111111111
108,763,0.1111111111111111
108,980,0.1111111111111111
108,985,0.1111111111111111
108,1152,0.1111111111111111
109,80,0.05
109,125,0.05
109,128,0.05
109,173,0.05
109,177,0.05
109,245,0.05
109,288,0.05
109,336,0.05
109,413,0.05
109,470,0.05
109,475,0.05
109,506,0.05
109,524,0.05
109,529,0.05
109,592,0.05
109,735,0.05
109,801,0.05
109,998,0.05
109,1032,0.05
109,1056,0.05
112,64,0.25
112,67,0.25
112,432,0.25
112,663,0.25
113,19,0.3333333333333333
113,145,0.3333333333333333
113,532,0.3333333333333333
120,83,0.2
120,96,0.2
120,738,0.2
120,823,0.2
120,1141,0.2
121,383,1.0
123,175,0.5
123,554,0.5
124,9,0.25
124,42,0.25
124,174,0.25
124,1051,0.25
125,52,0.14285714285714285
125,199,0.14285714285714285
125,331,0.14285714285714285
125,657,0.14285714285714285
125,712,0.14285714285714285
125,734,0.14285714285714285
125,905,0.14285714285714285
126,1030,1.0
127,191,0.1
127,221,0.1
127,302,0.1
127,323,0.1
